1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.534870317003, 0.534870317003
1	0.000576368876081, 4.0, 9.0, 0.0, 1.0, 1.0, 0.0547550432277, 0.0547550432277
1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.972334293948, 0.972334293948
1	0.000576368876081, 1.0, 7.0, 0.0, 0.0, 0.0, 0.926224783862, 0.926224783862
1	0.000576368876081, 1.0, 3.0, 0.0, 0.0, 0.0, 0.81613832853, 0.81613832853
1	0.000576368876081, 1.0, 4.0, 0.0, 0.0, 0.0, 0.348703170029, 0.348703170029
-1	0.000576368876081, 1.0, 3.0, 0.0, 0.0, 0.0, 0.75446685879, 0.75446685879
-1	0.000576368876081, 1.0, 6.0, 0.0, 0.0, 0.0, 0.603458213256, 0.603458213256
-1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.364841498559, 0.364841498559
-1	0.000576368876081, 1.0, 4.0, 0.0, 0.0, 0.0, 0.846685878963, 0.846685878963
-1	0.000576368876081, 1.0, 8.0, 0.0, 0.0, 0.0, 0.771181556196, 0.771181556196
-1	0.0028818443804, 1.0, 5.0, 0.661671469741, 0.0, 0.0, 0.106051873199, 0.767723342939
-1	0.000576368876081, 1.0, 6.0, 0.0, 0.0, 0.0, 0.344668587896, 0.344668587896
-1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.428818443804, 0.428818443804
-1	0.00115273775216, 1.0, 4.0, 0.0345821325648, 0.0, 0.0, 0.326224783862, 0.360806916427
-1	0.00634005763689, 1.0, 3.0, 0.886455331412, 0.0, 0.0, 0.0835734870317, 0.970028818444
-1	0.000576368876081, 1.0, 6.0, 0.0, 0.0, 0.0, 0.651296829971, 0.651296829971
-1	0.000576368876081, 1.0, 4.0, 0.0, 0.0, 0.0, 0.600576368876, 0.600576368876
-1	0.00115273775216, 1.0, 9.0, 0.0455331412104, 0.0, 0.0, 0.110086455331, 0.155619596542
-1	0.00172910662824, 1.0, 4.0, 0.623631123919, 0.0, 0.0, 0.28242074928, 0.906051873199
-1	0.000576368876081, 1.0, 6.0, 0.0, 0.0, 0.0, 0.414985590778, 0.414985590778
-1	0.000576368876081, 1.0, 6.0, 0.0, 0.0, 0.0, 0.683573487032, 0.683573487032
-1	0.00172910662824, 1.0, 5.0, 0.21325648415, 0.0, 0.0, 0.0870317002882, 0.300288184438
-1	0.000576368876081, 1.0, 6.0, 0.0, 0.0, 0.0, 0.387896253602, 0.387896253602
-1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.351585014409, 0.351585014409
-1	0.00115273775216, 1.0, 6.0, 0.240345821326, 0.0, 0.0, 0.0, 0.240345821326
-1	0.000576368876081, 1.0, 4.0, 0.0, 0.0, 0.0, 0.371181556196, 0.371181556196
-1	0.00115273775216, 1.0, 7.0, 0.450144092219, 0.0, 0.0, 0.18386167147, 0.634005763689
-1	0.000576368876081, 1.0, 3.0, 0.0, 0.0, 0.0, 0.492795389049, 0.492795389049
-1	0.0028818443804, 1.0, 6.0, 0.661671469741, 0.0, 0.0, 0.102017291066, 0.763688760807
-1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.627665706052, 0.627665706052
-1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.734870317003, 0.734870317003
-1	0.00115273775216, 1.0, 7.0, 0.290489913545, 0.0, 0.0, 0.551585014409, 0.842074927954
-1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.793083573487, 0.793083573487
-1	0.00115273775216, 1.0, 8.0, 0.107204610951, 0.0, 0.0, 0.116426512968, 0.223631123919
-1	0.000576368876081, 1.0, 7.0, 0.0, 0.0, 0.0, 0.78386167147, 0.78386167147
-1	0.000576368876081, 1.0, 6.0, 0.0, 0.0, 0.0, 0.403458213256, 0.403458213256
-1	0.000576368876081, 1.0, 5.0, 0.0, 0.0, 0.0, 0.288760806916, 0.288760806916
1	0.00198544010589, 1.0, 4.0, 0.322303110523, 0.0, 0.0, 0.1012574454, 0.423560555923
1	0.00066181336863, 1.0, 8.0, 0.0, 0.0, 0.0, 0.81138318994, 0.81138318994
1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.710787557909, 0.710787557909
1	0.00066181336863, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0655195234944, 0.0655195234944
1	0.00132362673726, 1.0, 6.0, 0.23692918597, 0.0, 0.0, 0.0231634679021, 0.260092653872
1	0.00132362673726, 1.0, 7.0, 0.0119126406353, 0.0, 0.0, 0.885506287227, 0.897418927862
1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.945069490404, 0.945069490404
1	0.00066181336863, 2.0, 7.0, 0.0, 2.0, 1.0, 0.923891462608, 0.923891462608
1	0.00066181336863, 2.0, 5.0, 0.0, 1.0, 0.0, 0.268034414295, 0.268034414295
1	0.00132362673726, 1.0, 5.0, 0.0277961614825, 0.0, 1.0, 0.0, 0.0277961614825
1	0.00066181336863, 1.0, 8.0, 0.0, 0.0, 0.0, 0.281932495036, 0.281932495036
1	0.00066181336863, 3.0, 8.0, 0.0, 0.5, 0.0, 0.751158173395, 0.751158173395
1	0.00066181336863, 2.0, 7.0, 0.0, 0.0, 0.0, 0.489741892786, 0.489741892786
1	0.00066181336863, 2.0, 7.0, 0.0, 1.0, 0.0, 0.525479814692, 0.525479814692
1	0.00132362673726, 1.0, 3.0, 0.227663798809, 0.0, 0.0, 0.643944407677, 0.871608206486
1	0.00066181336863, 1.0, 6.0, 0.0, 0.0, 0.0, 0.727332892124, 0.727332892124
1	0.00066181336863, 2.0, 13.0, 0.0, 1.0, 0.0, 0.106551952349, 0.106551952349
1	0.00066181336863, 2.0, 5.0, 0.0, 1.0, 0.0, 0.223031105228, 0.223031105228
1	0.00132362673726, 1.0, 6.0, 0.506949040371, 0.0, 0.0, 0.153540701522, 0.660489741893
1	0.00066181336863, 2.0, 7.0, 0.0, 1.0, 0.0, 0.438782263402, 0.438782263402
1	0.00264725347452, 1.0, 5.0, 0.576439444077, 0.0, 0.0, 0.201853077432, 0.778292521509
1	0.00066181336863, 2.0, 8.0, 0.0, 1.0, 0.0, 0.368630046327, 0.368630046327
1	0.00198544010589, 1.0, 5.0, 0.563203176704, 0.0, 0.0, 0.136333553938, 0.699536730642
1	0.00066181336863, 1.0, 8.0, 0.0, 0.0, 0.0, 0.67637326274, 0.67637326274
1	0.00066181336863, 1.0, 9.0, 0.0, 0.0, 0.0, 0.90800794176, 0.90800794176
1	0.00066181336863, 2.0, 10.0, 0.0, 1.0, 0.0, 0.548643282594, 0.548643282594
1	0.00132362673726, 1.0, 5.0, 0.0463269358041, 0.0, 0.0, 0.69093315685, 0.737260092654
1	0.00066181336863, 1.0, 6.0, 0.0, 0.0, 0.0, 0.338848444739, 0.338848444739
1	0.00066181336863, 1.0, 4.0, 0.0, 0.0, 0.0, 0.974851091992, 0.974851091992
1	0.00066181336863, 1.0, 10.0, 0.0, 0.0, 0.0, 0.11581733951, 0.11581733951
1	0.00330906684315, 1.0, 3.0, 0.471872931833, 0.0, 0.0, 0.420913302449, 0.892786234282
1	0.00066181336863, 1.0, 8.0, 0.0, 0.0, 0.0, 0.368630046327, 0.368630046327
1	0.00066181336863, 1.0, 4.0, 0.0, 0.0, 0.0, 0.084050297816, 0.084050297816
1	0.00132362673726, 2.0, 8.0, 0.269358041032, 1.30102999566, 0.0, 0.0522832561218, 0.321641297154
1	0.00066181336863, 1.0, 3.0, 0.0, 0.0, 0.0, 0.988749172733, 0.988749172733
1	0.00198544010589, 1.0, 10.0, 0.395764394441, 0.0, 0.0, 0.201853077432, 0.597617471873
1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.858371939113, 0.858371939113
1	0.00066181336863, 2.0, 5.0, 0.0, 0.333333333333, 0.0, 0.941760423561, 0.941760423561
1	0.00066181336863, 2.0, 4.0, 0.0, 0.285714285714, 0.0, 0.420913302449, 0.420913302449
1	0.00066181336863, 2.0, 8.0, 0.0, 2.0, 0.0, 0.81138318994, 0.81138318994
1	0.00132362673726, 1.0, 7.0, 0.030443414957, 0.0, 1.0, 0.0158835208471, 0.0463269358041
1	0.00066181336863, 2.0, 7.0, 0.0, 1.0, 0.0, 0.895433487756, 0.895433487756
1	0.00132362673726, 1.0, 4.0, 0.792852415619, 0.0, 0.0, 0.162806088683, 0.955658504302
1	0.00066181336863, 2.0, 4.0, 0.0, 0.333333333333, 0.0, 0.435473196559, 0.435473196559
1	0.00066181336863, 1.0, 9.0, 0.0, 0.0, 0.0, 0.146922567836, 0.146922567836
1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.993381866314, 0.993381866314
1	0.00066181336863, 1.0, 4.0, 0.0, 0.0, 0.0, 0.793514228987, 0.793514228987
-1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.247518199868, 0.247518199868
-1	0.00066181336863, 1.0, 13.0, 0.0, 0.0, 0.0, 0.106551952349, 0.106551952349
-1	0.00066181336863, 1.0, 7.0, 0.0, 0.0, 0.0, 0.528788881535, 0.528788881535
-1	0.00264725347452, 1.0, 5.0, 0.882859033752, 0.0, 0.0, 0.0370615486433, 0.919920582396
-1	0.00066181336863, 1.0, 9.0, 0.0, 0.0, 0.0, 0.469887491727, 0.469887491727
-1	0.00066181336863, 1.0, 8.0, 0.0, 0.0, 0.0, 0.362673726009, 0.362673726009
-1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.668431502316, 0.668431502316
-1	0.00066181336863, 1.0, 8.0, 0.0, 0.0, 0.0, 0.192587690271, 0.192587690271
-1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.828590337525, 0.828590337525
-1	0.00132362673726, 1.0, 11.0, 0.395764394441, 0.0, 0.0, 0.201853077432, 0.597617471873
-1	0.00264725347452, 1.0, 5.0, 0.585704831238, 0.0, 0.0, 0.0615486432826, 0.64725347452
-1	0.00066181336863, 1.0, 8.0, 0.0, 0.0, 0.0, 0.75380542687, 0.75380542687
-1	0.00066181336863, 1.0, 6.0, 0.0, 0.0, 0.0, 0.172071475844, 0.172071475844
-1	0.00066181336863, 1.0, 7.0, 0.0, 0.0, 0.0, 0.832561217737, 0.832561217737
-1	0.0119126406353, 1.0, 3.0, 0.887491727333, 0.0, 0.0, 0.078755790867, 0.9662475182
-1	0.00066181336863, 1.0, 7.0, 0.0, 0.0, 0.0, 0.630708140304, 0.630708140304
-1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.272005294507, 0.272005294507
-1	0.00198544010589, 1.0, 4.0, 0.269358041032, 0.0, 0.0, 0.0522832561218, 0.321641297154
-1	0.00066181336863, 1.0, 5.0, 0.0, 0.0, 0.0, 0.578424884183, 0.578424884183
-1	0.00132362673726, 1.0, 7.0, 0.563203176704, 0.0, 0.0, 0.14030443415, 0.703507610854
-1	0.00066181336863, 1.0, 9.0, 0.0, 0.0, 0.0, 0.127729980146, 0.127729980146
-1	0.00066181336863, 1.0, 6.0, 0.0, 0.0, 0.0, 0.929185969557, 0.929185969557
-1	0.00066181336863, 1.0, 4.0, 0.0, 0.0, 0.0, 0.350099272005, 0.350099272005
-1	0.00066181336863, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0933156849768, 0.0933156849768
-1	0.00066181336863, 1.0, 6.0, 0.0, 0.0, 0.0, 0.334215751158, 0.334215751158
-1	0.00198544010589, 1.0, 7.0, 0.563864990073, 0.0, 0.0, 0.316346790205, 0.880211780278
-1	0.00132362673726, 1.0, 8.0, 0.269358041032, 0.0, 0.0, 0.0555923229649, 0.324950363997
-1	0.00066181336863, 1.0, 10.0, 0.0, 0.0, 0.0, 0.39113170086, 0.39113170086
-1	0.00330906684315, 1.0, 3.0, 0.132362673726, 0.0, 0.0, 0.43017868961, 0.562541363336
1	0.000319488817891, 1.0, 10.0, 0.0, 0.0, 0.0, 0.16517571885, 0.16517571885
1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.435143769968, 0.435143769968
1	0.000319488817891, 1.0, 8.0, 0.0, 0.0, 0.0, 0.928434504792, 0.928434504792
1	0.000319488817891, 1.0, 9.0, 0.0, 0.0, 0.0, 0.624920127796, 0.624920127796
1	0.000958466453674, 1.0, 6.0, 0.642811501597, 0.0, 0.0, 0.0329073482428, 0.67571884984
1	0.000319488817891, 1.0, 7.0, 0.0, 0.0, 0.0, 0.688178913738, 0.688178913738
1	0.000958466453674, 1.0, 4.0, 0.690415335463, 0.0, 0.0, 0.0274760383387, 0.717891373802
1	0.000319488817891, 1.0, 7.0, 0.0, 0.0, 0.0, 0.154952076677, 0.154952076677
1	0.000319488817891, 1.0, 11.0, 0.0, 0.0, 0.0, 0.962619808307, 0.962619808307
1	0.000319488817891, 1.0, 10.0, 0.0, 0.0, 0.0, 0.706389776358, 0.706389776358
1	0.000638977635783, 1.0, 6.0, 0.790095846645, 0.0, 0.0, 0.0830670926518, 0.873162939297
1	0.000319488817891, 1.0, 7.0, 0.0, 0.0, 0.0, 0.736741214058, 0.736741214058
1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.71214057508, 0.71214057508
1	0.000319488817891, 1.0, 9.0, 0.0, 0.0, 0.0, 0.74249201278, 0.74249201278
1	0.000319488817891, 1.0, 8.0, 0.0, 0.0, 0.0, 0.0968051118211, 0.0968051118211
1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.854632587859, 0.854632587859
1	0.000319488817891, 1.0, 8.0, 0.0, 0.0, 0.0, 0.416293929712, 0.416293929712
1	0.00127795527157, 1.0, 5.0, 0.677635782748, 0.0, 1.0, 0.0140575079872, 0.691693290735
1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.768690095847, 0.768690095847
1	0.000319488817891, 1.0, 9.0, 0.0, 0.0, 0.0, 0.848562300319, 0.848562300319
1	0.00447284345048, 1.0, 7.0, 0.883067092652, 0.0, 1.0, 0.00798722044728, 0.891054313099
1	0.00287539936102, 1.0, 6.0, 0.823961661342, 0.0, 1.0, 0.00575079872204, 0.829712460064
1	0.000319488817891, 1.0, 4.0, 0.0, 0.0, 0.0, 0.142811501597, 0.142811501597
1	0.000638977635783, 1.0, 5.0, 0.917252396166, 0.0, 0.0, 0.0562300319489, 0.973482428115
1	0.00127795527157, 1.0, 7.0, 0.562619808307, 0.0, 0.0, 0.0396166134185, 0.602236421725
1	0.00351437699681, 1.0, 6.0, 0.892651757188, 0.0, 1.0, 0.00223642172524, 0.894888178914
1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.20607028754, 0.20607028754
1	0.000319488817891, 1.0, 11.0, 0.0, 0.0, 0.0, 0.910223642173, 0.910223642173
1	0.000319488817891, 1.0, 8.0, 0.0, 0.0, 0.0, 0.784984025559, 0.784984025559
1	0.000319488817891, 1.0, 11.0, 0.0, 0.0, 0.0, 0.723961661342, 0.723961661342
1	0.00191693290735, 1.0, 6.0, 0.835782747604, 0.0, 1.0, 0.0, 0.835782747604
1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.583706070288, 0.583706070288
1	0.000958466453674, 1.0, 7.0, 0.104153354633, 0.0, 0.0, 0.244408945687, 0.348562300319
1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.604792332268, 0.604792332268
1	0.00159744408946, 1.0, 4.0, 0.66517571885, 0.0, 1.0, 0.0159744408946, 0.681150159744
1	0.000638977635783, 1.0, 5.0, 0.492332268371, 0.0, 1.0, 0.0121405750799, 0.50447284345
1	0.000319488817891, 1.0, 10.0, 0.0, 0.0, 0.0, 0.455910543131, 0.455910543131
-1	0.000319488817891, 1.0, 8.0, 0.0, 0.0, 0.0, 0.0753993610224, 0.0753993610224
-1	0.000958466453674, 1.0, 5.0, 0.591373801917, 0.0, 0.0, 0.0670926517572, 0.658466453674
-1	0.00958466453674, 1.0, 3.0, 0.967731629393, 0.0, 0.0, 0.00447284345048, 0.972204472843
-1	0.000319488817891, 1.0, 10.0, 0.0, 0.0, 0.0, 0.150159744409, 0.150159744409
-1	0.000319488817891, 1.0, 9.0, 0.0, 0.0, 0.0, 0.379872204473, 0.379872204473
-1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.461341853035, 0.461341853035
-1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.870926517572, 0.870926517572
-1	0.000319488817891, 1.0, 3.0, 0.0, 0.0, 0.0, 0.130670926518, 0.130670926518
-1	0.000319488817891, 1.0, 11.0, 0.0, 0.0, 0.0, 0.111182108626, 0.111182108626
-1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.771565495208, 0.771565495208
-1	0.00127795527157, 1.0, 6.0, 0.930031948882, 0.0, 0.0, 0.0373801916933, 0.967412140575
-1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.105111821086, 0.105111821086
-1	0.000319488817891, 1.0, 3.0, 0.0, 0.0, 0.0, 0.91661341853, 0.91661341853
-1	0.000319488817891, 1.0, 7.0, 0.0, 0.0, 0.0, 0.448881789137, 0.448881789137
-1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.511821086262, 0.511821086262
-1	0.000319488817891, 1.0, 7.0, 0.0, 0.0, 0.0, 0.789137380192, 0.789137380192
-1	0.000319488817891, 1.0, 4.0, 0.0, 0.0, 0.0, 0.980191693291, 0.980191693291
-1	0.000958466453674, 1.0, 3.0, 0.69392971246, 0.0, 0.0, 0.187220447284, 0.881150159744
-1	0.000319488817891, 1.0, 4.0, 0.0, 0.0, 0.0, 0.482108626198, 0.482108626198
-1	0.000319488817891, 1.0, 12.0, 0.0, 0.0, 0.0, 0.935143769968, 0.935143769968
-1	0.000319488817891, 1.0, 7.0, 0.0, 0.0, 0.0, 0.581150159744, 0.581150159744
-1	0.000319488817891, 1.0, 9.0, 0.0, 0.0, 0.0, 0.815335463259, 0.815335463259
-1	0.000319488817891, 1.0, 6.0, 0.0, 0.0, 0.0, 0.721086261981, 0.721086261981
-1	0.000958466453674, 1.0, 7.0, 0.216932907348, 0.0, 0.0, 0.332587859425, 0.549520766773
-1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.698722044728, 0.698722044728
-1	0.000638977635783, 1.0, 4.0, 0.917252396166, 0.0, 0.0, 0.0533546325879, 0.970607028754
-1	0.000958466453674, 1.0, 5.0, 0.591373801917, 0.0, 0.0, 0.0690095846645, 0.660383386581
-1	0.000319488817891, 1.0, 10.0, 0.0, 0.0, 0.0, 0.732268370607, 0.732268370607
-1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.562300319489, 0.562300319489
-1	0.000319488817891, 1.0, 8.0, 0.0, 0.0, 0.0, 0.811501597444, 0.811501597444
-1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.950798722045, 0.950798722045
-1	0.000319488817891, 1.0, 5.0, 0.0, 0.0, 0.0, 0.162619808307, 0.162619808307
1	0.000932835820896, 1.0, 9.0, 0.0, 0.0, 0.0, 0.21828358209, 0.21828358209
1	0.000932835820896, 1.0, 4.0, 0.0, 0.0, 0.0, 0.483208955224, 0.483208955224
1	0.00186567164179, 1.0, 8.0, 0.472014925373, 0.0, 1.0, 0.0363805970149, 0.508395522388
1	0.000932835820896, 1.0, 9.0, 0.0, 0.0, 0.0, 0.389925373134, 0.389925373134
1	0.000932835820896, 1.0, 7.0, 0.0, 0.0, 0.0, 0.618470149254, 0.618470149254
1	0.000932835820896, 2.0, 11.0, 0.0, 0.666666666667, 0.0, 0.752798507463, 0.752798507463
1	0.000932835820896, 2.0, 9.0, 0.0, 1.0, 0.0, 0.800373134328, 0.800373134328
1	0.000932835820896, 1.0, 12.0, 0.0, 0.0, 0.0, 0.32276119403, 0.32276119403
1	0.000932835820896, 2.0, 8.0, 0.0, 1.0, 0.0, 0.931902985075, 0.931902985075
1	0.000932835820896, 1.0, 7.0, 0.0, 0.0, 0.0, 0.595149253731, 0.595149253731
1	0.000932835820896, 1.0, 8.0, 0.0, 0.0, 0.0, 0.411380597015, 0.411380597015
1	0.000932835820896, 1.0, 13.0, 0.0, 0.0, 0.0, 0.693097014925, 0.693097014925
1	0.000932835820896, 2.0, 7.0, 0.0, 1.0, 0.0, 0.831156716418, 0.831156716418
1	0.000932835820896, 1.0, 9.0, 0.0, 0.0, 0.0, 0.973880597015, 0.973880597015
1	0.000932835820896, 2.0, 9.0, 0.0, 1.0, 0.0, 0.361940298507, 0.361940298507
1	0.000932835820896, 1.0, 5.0, 0.0, 0.0, 0.0, 0.423507462687, 0.423507462687
1	0.000932835820896, 1.0, 5.0, 0.0, 0.0, 0.0, 0.28078358209, 0.28078358209
1	0.000932835820896, 2.0, 7.0, 0.0, 1.0, 0.0, 0.194962686567, 0.194962686567
1	0.000932835820896, 1.0, 6.0, 0.0, 0.0, 0.0, 0.472014925373, 0.472014925373
1	0.000932835820896, 2.0, 4.0, 0.0, 1.0, 0.0, 0.863805970149, 0.863805970149
1	0.00652985074627, 1.0, 5.0, 0.725746268657, 0.0, 1.0, 0.0214552238806, 0.747201492537
1	0.00186567164179, 1.0, 5.0, 0.107276119403, 0.0, 1.0, 0.0550373134328, 0.162313432836
1	0.000932835820896, 1.0, 6.0, 0.0, 0.0, 0.0, 0.185634328358, 0.185634328358
1	0.000932835820896, 1.0, 9.0, 0.0, 0.0, 0.0, 0.453358208955, 0.453358208955
1	0.000932835820896, 1.0, 10.0, 0.0, 0.0, 0.0, 0.628731343284, 0.628731343284
1	0.000932835820896, 1.0, 5.0, 0.0, 0.0, 0.0, 0.444962686567, 0.444962686567
1	0.00186567164179, 1.0, 9.0, 0.320895522388, 0.0, 0.0, 0.141791044776, 0.462686567164
1	0.000932835820896, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0615671641791, 0.0615671641791
1	0.000932835820896, 1.0, 9.0, 0.0, 0.0, 0.0, 0.805970149254, 0.805970149254
1	0.00373134328358, 1.0, 5.0, 0.71828358209, 0.0, 1.0, 0.00559701492537, 0.723880597015
1	0.000932835820896, 1.0, 6.0, 0.0, 0.0, 0.0, 0.831156716418, 0.831156716418
1	0.000932835820896, 2.0, 6.0, 0.0, 0.25, 0.0, 0.790111940299, 0.790111940299
1	0.000932835820896, 3.0, 9.0, 0.0, 1.0, 0.0, 0.453358208955, 0.453358208955
1	0.000932835820896, 1.0, 4.0, 0.0, 0.0, 0.0, 0.432835820896, 0.432835820896
1	0.000932835820896, 1.0, 9.0, 0.0, 0.0, 0.0, 0.361940298507, 0.361940298507
1	0.000932835820896, 1.0, 5.0, 0.0, 0.0, 0.0, 0.819029850746, 0.819029850746
1	0.000932835820896, 1.0, 4.0, 0.0, 0.0, 0.0, 0.586753731343, 0.586753731343
1	0.00652985074627, 1.0, 9.0, 0.86473880597, 0.0, 1.0, 0.027052238806, 0.891791044776
1	0.000932835820896, 1.0, 6.0, 0.0, 0.0, 0.0, 0.67723880597, 0.67723880597
1	0.000932835820896, 2.0, 6.0, 0.0, 0.666666666667, 0.0, 0.736007462687, 0.736007462687
1	0.00279850746269, 1.0, 9.0, 0.532649253731, 0.0, 0.0, 0.231343283582, 0.763992537313
-1	0.000932835820896, 1.0, 8.0, 0.0, 0.0, 0.0, 0.243470149254, 0.243470149254
-1	0.000932835820896, 1.0, 3.0, 0.0, 0.0, 0.0, 0.912313432836, 0.912313432836
-1	0.000932835820896, 1.0, 4.0, 0.0, 0.0, 0.0, 0.90578358209, 0.90578358209
-1	0.000932835820896, 1.0, 7.0, 0.0, 0.0, 0.0, 0.519589552239, 0.519589552239
-1	0.000932835820896, 1.0, 6.0, 0.0, 0.0, 0.0, 0.307835820896, 0.307835820896
-1	0.00186567164179, 1.0, 7.0, 0.136194029851, 0.0, 0.0, 0.129664179104, 0.265858208955
-1	0.00839552238806, 1.0, 3.0, 0.8125, 0.0, 0.0, 0.151119402985, 0.963619402985
-1	0.000932835820896, 1.0, 5.0, 0.0, 0.0, 0.0, 0.571828358209, 0.571828358209
